viaje;2.6000;2.8000;2.8000;0.5477;0.4472;0.4472
modo;2.0000;1.8000;1.6000;0.0000;0.4472;0.5477
sonido;2.6000;2.4000;3.0000;0.5477;0.8944;0.0000
compañero;2.6000;2.2000;2.8000;0.5477;0.4472;0.4472
suponer;2.0000;2.6000;2.0000;0.0000;0.5477;1.0000
desarrollo;2.6000;3.0000;2.8000;0.5477;0.0000;0.4472
menor;2.0000;2.0000;2.6000;0.0000;0.0000;0.5477
construccion;2.4000;3.0000;2.6000;0.5477;0.0000;0.5477
soler;2.2000;2.6000;2.0000;0.4472;0.5477;0.7071
animal;2.8000;2.6000;2.8000;0.4472;0.5477;0.4472
popular;2.0000;2.2000;2.8000;0.0000;0.4472;0.4472
soñar;3.0000;2.8000;3.0000;0.0000;0.4472;0.0000
fundar;2.0000;3.0000;3.0000;0.0000;0.0000;0.0000
volar;2.6000;3.0000;3.0000;0.5477;0.0000;0.0000
rojo;2.6000;2.0000;2.8000;0.5477;0.7071;0.4472
cargo;2.2000;2.4000;2.8000;0.4472;0.5477;0.4472
contener;2.2000;2.6000;2.6000;0.4472;0.5477;0.5477
futbol;1.8000;3.0000;3.0000;0.4472;0.0000;0.0000
joven;2.2000;2.4000;3.0000;0.4472;0.5477;0.0000
valor;2.4000;2.2000;2.6000;0.5477;0.4472;0.5477
medio;2.0000;2.0000;2.2000;0.0000;0.0000;1.0954
proceso;2.0000;2.8000;2.6000;0.0000;0.4472;0.5477
gritar;1.6000;3.0000;3.0000;0.8944;0.0000;0.0000
estilo;2.4000;2.4000;2.4000;0.5477;0.5477;0.8944
presencia;2.2000;2.6000;2.4000;0.4472;0.5477;0.8944
comun;2.0000;2.0000;2.0000;0.0000;0.0000;1.0000
ocasion;2.4000;2.2000;2.4000;0.5477;0.4472;0.8944
letra;2.0000;1.8000;2.8000;0.0000;0.4472;0.4472
lluvia;2.6000;2.8000;3.0000;0.5477;0.4472;0.0000
division;2.0000;2.8000;2.8000;0.0000;0.4472;0.4472
alla;2.0000;2.2000;2.6000;0.0000;0.8367;0.5477
estudiar;2.2000;3.0000;3.0000;0.4472;0.0000;0.0000
termino;2.0000;1.8000;1.8000;0.0000;0.4472;0.8367
reino;2.4000;2.2000;2.6000;0.5477;0.4472;0.5477
triste;1.0000;1.8333;3.0000;0.0000;0.7528;0.0000
lagrima;1.8333;2.5000;3.0000;0.4082;0.5477;0.0000
produccion;2.5000;2.8333;2.5000;0.5477;0.4082;0.5477
direccion;2.1667;2.8333;2.5000;0.4082;0.4082;0.8367
romper;2.0000;3.0000;3.0000;0.6325;0.0000;0.0000
republica;2.3333;2.1667;2.1667;0.5164;0.4082;0.9832
respuesta;2.1667;2.8333;1.8333;0.4082;0.4082;0.7528
accion;2.6000;3.0000;2.8000;0.5477;0.0000;0.4472
necesario;2.0000;1.8000;1.6000;0.7071;0.4472;0.8944
natural;2.2000;2.0000;2.4000;0.4472;0.0000;0.5477
subir;2.4000;3.0000;3.0000;0.5477;0.0000;0.0000
autor;2.2000;2.6000;3.0000;0.4472;0.5477;0.0000
disponer;2.4000;2.4000;1.8000;0.5477;0.8944;0.8367
soledad;1.4000;1.2000;3.0000;0.5477;0.4472;0.0000
malo;1.0000;2.2000;3.0000;0.0000;0.4472;0.0000
oficial;2.0000;2.2000;2.0000;0.0000;0.4472;0.7071
television;2.2000;1.8000;3.0000;0.4472;0.8367;0.0000
cabo;1.8000;1.6000;2.4000;0.4472;0.5477;0.8944
todavia;2.4000;1.8000;1.8000;0.5477;0.8367;0.8367
geografia;2.2000;1.8000;2.4000;0.4472;0.4472;0.5477
desaparecer;2.0000;2.4000;3.0000;0.0000;0.8944;0.0000
separar;1.8000;3.0000;2.6000;0.4472;0.0000;0.8944
economico;2.2000;1.8000;2.6000;0.4472;0.4472;0.8944
significar;2.0000;2.0000;1.8000;0.0000;1.0000;0.8367
favor;2.6000;2.8000;2.6000;0.5477;0.4472;0.5477
jamas;1.8000;2.0000;2.2000;0.4472;0.7071;0.8367
director;2.0000;2.4000;2.8000;0.0000;0.5477;0.4472
corresponder;2.2000;2.2000;2.4000;0.4472;0.8367;0.5477
habitacion;2.0000;2.0000;3.0000;0.0000;0.0000;0.0000
genero;2.0000;1.8000;2.0000;0.0000;0.4472;0.7071
comunidad;2.6000;2.0000;3.0000;0.5477;0.0000;0.0000
cierto;2.4000;2.2000;1.8000;0.5477;0.4472;0.8367
puerto;2.4000;1.8000;2.8000;0.5477;0.4472;0.4472
sonreir;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
deseo;2.4000;3.0000;2.4000;0.5477;0.0000;0.8944
aceptar;2.6000;2.8000;2.6000;0.5477;0.4472;0.8944
posicion;2.2000;2.2000;2.4000;0.4472;0.8367;0.5477
decada;2.2000;2.0000;2.2000;0.4472;0.7071;1.0954
verde;2.4000;2.2000;3.0000;0.5477;0.4472;0.0000
dedo;2.2000;2.2000;3.0000;0.4472;0.4472;0.0000
alejar;2.0000;3.0000;3.0000;0.7071;0.0000;0.0000
esposo;1.8000;2.4000;2.8000;0.4472;0.5477;0.4472
pared;1.6000;1.8000;3.0000;0.5477;0.8367;0.0000
besar;2.6000;2.8000;3.0000;0.5477;0.4472;0.0000
basar;2.2000;2.2000;2.2000;0.4472;0.4472;0.8367
barrio;2.4000;2.4000;3.0000;0.5477;0.8944;0.0000
efecto;2.4000;2.8000;1.6000;0.5477;0.4472;0.8944
escapar;1.8000;3.0000;2.4000;0.8367;0.0000;0.8944
cruzar;2.2000;3.0000;2.6000;0.4472;0.0000;0.8944
oir;2.6000;2.2000;3.0000;0.5477;0.8367;0.0000
parque;2.8000;2.2000;3.0000;0.4472;0.8367;0.0000
fiesta;2.4000;2.8000;3.0000;0.5477;0.4472;0.0000
imaginar;2.6000;2.4000;2.6000;0.5477;0.8944;0.5477
negro;2.4000;2.4000;3.0000;0.5477;0.5477;0.0000
perro;2.2000;2.6000;3.0000;0.8367;0.5477;0.0000
permanecer;2.6000;1.6000;2.0000;0.5477;0.8944;1.0000
evitar;1.8000;3.0000;2.4000;0.4472;0.0000;0.8944
bajar;2.0000;2.8000;2.8000;0.0000;0.4472;0.4472
casar;2.5000;2.8333;2.8333;0.5477;0.4082;0.4082
elegir;2.8000;3.0000;2.2000;0.4472;0.0000;0.8367
recorrer;2.2000;3.0000;2.6000;0.4472;0.0000;0.5477
cumplir;2.8000;2.8000;2.2000;0.4472;0.4472;0.8367
fuente;2.2000;1.2000;3.0000;0.4472;0.4472;0.0000
segundo;2.0000;1.6000;1.8000;0.0000;0.5477;0.8367
memoria;2.2000;2.4000;2.0000;0.4472;0.8944;1.0000
esconder;1.6000;2.8000;2.6000;0.5477;0.4472;0.8944
cultura;2.8000;2.6000;2.0000;0.4472;0.5477;1.0000
resultado;2.2000;1.6000;1.8000;0.4472;0.8944;0.8367
nuevamente;2.0000;1.8000;1.8000;0.0000;0.4472;1.0954
pecho;2.1667;1.3333;3.0000;0.4082;0.5164;0.0000
profesor;2.2000;2.2000;3.0000;0.4472;0.8367;0.0000
formular;2.0000;2.8000;2.2000;0.0000;0.4472;1.0954
capital;2.4000;1.8000;2.4000;0.5477;0.8367;0.8944
existencia;2.6000;2.0000;1.8000;0.5477;0.7071;0.8367
episodio;2.2000;2.0000;2.4000;0.4472;0.7071;0.8944
verdadero;3.0000;2.4000;1.8000;0.0000;0.5477;0.4472
figura;2.0000;2.0000;2.8000;0.0000;0.7071;0.4472
denominar;2.0000;2.4000;1.6000;0.0000;0.5477;0.8944
jefe;1.6000;2.6000;3.0000;0.5477;0.5477;0.0000
pena;1.2000;1.8000;2.2000;0.4472;1.0954;1.0954
comprar;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
carta;2.0000;2.4000;3.0000;0.0000;0.5477;0.0000
notar;2.0000;3.0000;1.6000;0.0000;0.0000;0.8944
mandar;2.0000;3.0000;2.4000;0.0000;0.0000;0.8944
atras;1.8000;1.8000;2.6000;0.4472;0.4472;0.5477
marcar;2.0000;2.8000;2.4000;0.0000;0.4472;0.8944
grito;1.4000;3.0000;3.0000;0.5477;0.0000;0.0000
demasiado;1.6000;1.8000;2.0000;0.5477;0.4472;0.7071
provocar;1.8000;3.0000;2.4000;0.4472;0.0000;0.8944
eleccion;2.2000;2.8000;2.0000;0.4472;0.4472;0.7071
acto;2.0000;2.8000;2.2000;0.0000;0.4472;0.8367
modelo;2.2000;2.0000;2.4000;0.4472;0.7071;0.5477
jugador;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
libertad;3.0000;2.8000;2.6000;0.0000;0.4472;0.8944
celebrar;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
espalda;2.2000;1.6000;2.8000;0.4472;0.5477;0.4472
sitio;2.2000;1.4000;2.2000;0.4472;0.5477;0.8367
escritor;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
siquiera;2.0000;1.6000;1.2000;0.0000;0.5477;0.4472
explicar;2.6000;3.0000;2.4000;0.5477;0.0000;0.8944
cantidad;2.0000;2.0000;2.2000;0.0000;0.7071;0.8367
union;2.8000;2.4000;2.4000;0.4472;0.8944;0.8944
lagrimar;1.6000;2.6000;3.0000;0.8944;0.8944;0.0000
apenas;2.0000;1.8333;2.1667;0.0000;0.4082;0.7528
aprender;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
arma;1.0000;2.6000;3.0000;0.0000;0.5477;0.0000
hallar;2.8000;3.0000;2.8000;0.4472;0.0000;0.4472
distancia;1.8000;1.6000;2.8000;0.4472;0.5477;0.4472
simple;2.8000;2.2000;2.8000;0.4472;0.4472;0.4472
teatro;3.0000;2.6000;3.0000;0.0000;0.8944;0.0000
par;2.6000;2.2000;3.0000;0.5477;0.8367;0.0000
andar;2.8000;2.8000;3.0000;0.4472;0.4472;0.0000
futuro;2.4000;1.8000;1.8000;0.5477;0.4472;1.0954
eterno;2.8000;2.2000;2.0000;0.4472;0.4472;1.0000
condicion;2.0000;1.8000;1.8000;0.0000;0.4472;0.8367
militar;1.0000;2.4000;2.6000;0.0000;0.8944;0.8944
cuento;3.0000;2.2000;3.0000;0.0000;0.8367;0.0000
angel;2.4000;1.8000;2.4000;0.8944;0.8367;0.8944
golpe;1.2000;2.4000;3.0000;0.4472;0.8944;0.0000
objeto;2.2000;1.6000;2.2000;0.4472;0.5477;0.8367
organizacion;2.0000;2.4000;2.6000;0.7071;0.5477;0.5477
abuelo;2.8000;2.0000;3.0000;0.4472;1.0000;0.0000
radio;2.6000;2.0000;3.0000;0.5477;0.7071;0.0000
dificil;2.0000;2.2000;2.2000;0.7071;0.4472;0.8367
viajar;3.0000;2.8000;3.0000;0.0000;0.4472;0.0000
capaz;3.0000;2.6000;2.6000;0.0000;0.5477;0.5477
montaña;2.6000;1.6000;3.0000;0.5477;0.8944;0.0000
esperanza;2.8000;1.8000;2.6000;0.4472;0.8367;0.8944
rodear;2.4000;2.6000;2.6000;0.5477;0.5477;0.5477
preparar;2.4000;2.6000;2.6000;0.5477;0.5477;0.5477
pierna;2.4000;2.2000;2.8000;0.5477;0.8367;0.4472
canal;2.4000;2.2000;3.0000;0.5477;0.8367;0.0000
numeroso;2.0000;2.2000;3.0000;0.0000;0.4472;0.0000
vestir;2.0000;3.0000;3.0000;0.0000;0.0000;0.0000
elemento;2.2000;2.0000;2.2000;0.4472;0.7071;1.0954
control;1.8000;2.0000;2.6000;0.4472;0.7071;0.8944
calor;2.4000;2.4000;3.0000;0.8944;0.8944;0.0000
oeste;2.0000;2.0000;2.6000;0.0000;0.7071;0.5477
funcion;2.0000;2.0000;2.2000;0.0000;0.7071;0.8367
atencion;2.4000;2.4000;2.6000;0.5477;0.8944;0.8944
compartir;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
blanco;2.2000;1.8000;3.0000;0.4472;0.8367;0.0000
necesidad;2.0000;2.4000;2.4000;0.0000;0.8944;0.8944
musical;3.0000;2.6000;2.6000;0.0000;0.5477;0.8944
piso;2.0000;1.8000;3.0000;0.0000;0.4472;0.0000
seguro;2.8000;2.2000;2.4000;0.4472;0.8367;0.8944
ingreso;2.2000;2.6000;2.2000;0.4472;0.5477;0.8367
vender;2.0000;2.8000;2.8000;0.0000;0.4472;0.4472
simplemente;2.4000;2.2000;1.8000;0.5477;0.4472;0.8367
politico;1.2000;2.4000;2.4000;0.4472;0.5477;0.8944
completo;2.4000;2.2000;2.6000;0.5477;0.8367;0.5477
interes;2.4000;2.4000;2.8000;0.5477;0.8944;0.4472
causar;2.0000;2.6000;2.2000;0.0000;0.5477;0.8367
verano;3.0000;2.2000;3.0000;0.0000;0.8367;0.0000
ala;2.6000;2.4000;3.0000;0.5477;0.8944;0.0000
mitad;2.0000;1.6000;2.4000;0.0000;0.5477;0.8944
ciencia;2.6000;3.0000;3.0000;0.5477;0.0000;0.0000
hogar;3.0000;2.0000;3.0000;0.0000;0.7071;0.0000
faltar;1.6000;2.4000;2.2000;0.5477;0.5477;0.8367
rapido;2.0000;3.0000;2.2000;0.7071;0.0000;0.8367
partido;2.2000;2.8000;2.8000;0.4472;0.4472;0.4472
enorme;2.2000;2.2000;2.8000;0.4472;0.4472;0.4472
nube;2.6000;1.6000;3.0000;0.5477;0.8944;0.0000
falta;1.8000;2.0000;2.0000;0.4472;0.7071;1.0000
guardar;2.0000;2.0000;2.2000;0.0000;1.0000;0.8367
mesa;2.0000;1.6000;3.0000;0.0000;0.5477;0.0000
extender;2.0000;2.8000;2.0000;0.0000;0.4472;0.7071
oro;2.4000;1.2000;3.0000;0.5477;0.4472;0.0000
juntar;2.4000;3.0000;2.2000;0.5477;0.0000;0.8367
similar;2.0000;1.8000;2.0000;0.0000;0.4472;0.7071
enviar;2.0000;3.0000;2.2000;0.0000;0.0000;0.4472
historico;1.8000;1.4000;2.2000;0.4472;0.5477;0.4472
interpretar;2.6000;2.8000;2.0000;0.5477;0.4472;1.0000
piedra;2.0000;1.2000;3.0000;0.0000;0.4472;0.0000
frio;1.6000;2.0000;3.0000;0.8944;1.0000;0.0000
museo;2.8000;1.8000;3.0000;0.4472;0.8367;0.0000
original;2.8000;2.0000;2.2000;0.4472;1.0000;1.0954
civil;2.0000;2.2000;1.4000;0.0000;0.8367;0.5477
luchar;2.1667;3.0000;2.8333;0.7528;0.0000;0.4082
campo;3.0000;1.7143;3.0000;0.0000;0.9512;0.0000
medida;2.0000;2.1667;1.8333;0.0000;0.7528;0.7528
plan;2.3333;2.6667;2.6667;0.5164;0.5164;0.5164
apoyar;2.4000;2.6000;3.0000;0.5477;0.8944;0.0000
informacion;2.2000;2.0000;2.0000;0.4472;0.7071;0.7071
producto;2.0000;1.8000;2.6000;0.0000;0.8367;0.5477
unidad;2.4000;2.2000;2.4000;0.5477;0.8367;0.5477
cercano;2.4000;2.2000;2.6000;0.5477;0.8367;0.5477
energia;2.8000;2.8000;3.0000;0.4472;0.4472;0.0000
alegria;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
ayuda;2.6000;3.0000;2.6000;0.5477;0.0000;0.5477
llenar;2.4000;3.0000;2.8000;0.5477;0.0000;0.4472
colocar;2.0000;3.0000;2.8000;0.0000;0.0000;0.4472
avanzar;2.6000;3.0000;3.0000;0.5477;0.0000;0.0000
encuentro;3.0000;2.8000;3.0000;0.0000;0.4472;0.0000
especialmente;2.2000;2.2000;2.2000;0.4472;0.4472;0.8367
escena;2.2000;2.2000;2.4000;0.4472;0.8367;0.5477
capacidad;2.4000;2.4000;2.6000;0.5477;0.5477;0.8944
profundo;2.6000;2.6000;2.8000;0.5477;0.5477;0.4472
investigacion;2.2000;3.0000;2.4000;0.8367;0.0000;0.8944
largo;2.0000;2.0000;2.6000;0.0000;0.7071;0.8944
jardin;3.0000;1.6000;3.0000;0.0000;0.8944;0.0000
gana;2.4000;2.8000;1.6000;0.5477;0.4472;0.8944
ropa;2.4000;1.8000;3.0000;0.5477;0.4472;0.0000
cine;2.8000;2.0000;3.0000;0.4472;1.0000;0.0000
oscuridad;1.6000;1.4000;2.8000;0.5477;0.5477;0.4472
realmente;2.0000;2.4000;2.0000;0.0000;0.5477;1.0000
retirar;2.0000;2.6000;2.6000;0.0000;0.8944;0.5477
red;2.0000;1.6000;3.0000;0.0000;0.5477;0.0000
parar;2.0000;3.0000;3.0000;0.0000;0.0000;0.0000
tema;2.0000;1.6000;1.6000;0.0000;0.5477;0.8944
describir;2.2000;2.6000;2.4000;0.4472;0.8944;0.8944
enfrentar;1.6000;3.0000;2.6000;0.5477;0.0000;0.8944
parir;2.2000;3.0000;3.0000;0.8367;0.0000;0.0000
suerte;3.0000;2.2000;2.6000;0.0000;0.8367;0.5477
edicion;2.0000;2.6000;2.2000;0.0000;0.5477;0.8367
ataque;1.0000;3.0000;3.0000;0.0000;0.0000;0.0000
abrazar;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
consejo;2.8000;2.8000;2.8000;0.4472;0.4472;0.4472
cafe;3.0000;2.0000;3.0000;0.0000;1.0000;0.0000
muchacho;2.0000;1.8000;2.6000;0.0000;0.4472;0.5477
cuarto;2.0000;1.4000;2.8000;0.0000;0.5477;0.4472
revista;2.2000;1.8000;3.0000;0.4472;0.8367;0.0000
tristeza;1.2000;2.0000;3.0000;0.4472;1.0000;0.0000
carne;1.8000;1.8000;3.0000;0.8367;0.4472;0.0000
comuna;2.2000;2.2000;1.8000;0.4472;0.4472;0.8367
enamorar;3.0000;3.0000;2.6000;0.0000;0.0000;0.5477
espejo;2.6000;1.6000;3.0000;0.5477;0.5477;0.0000
conjunto;2.4000;2.2000;2.6000;0.5477;0.4472;0.8944
caracteristica;2.2000;2.0000;1.8000;0.4472;0.0000;0.8367
corto;1.8000;1.6000;2.8000;0.8367;0.5477;0.4472
claro;3.0000;1.8000;2.6000;0.0000;0.4472;0.5477
pacifico;3.0000;2.0000;2.8000;0.0000;1.0000;0.4472
indicar;2.0000;2.8000;3.0000;0.0000;0.4472;0.0000
felicidad;3.0000;2.8000;2.8000;0.0000;0.4472;0.4472
sensacion;2.2000;2.8000;2.2000;0.4472;0.4472;0.8367
oportunidad;3.0000;2.8000;2.6000;0.0000;0.4472;0.5477
temer;1.2000;2.4000;2.6000;0.4472;0.8944;0.5477
campeonato;2.6000;2.6000;2.4000;0.5477;0.5477;0.8944
motivo;2.2000;2.2000;1.8000;0.4472;0.8367;0.8367
rato;2.2000;2.2000;2.2000;0.4472;0.4472;0.8367
derrotar;1.6000;2.8000;2.6000;0.5477;0.4472;0.5477
peso;1.8000;1.8000;2.6000;0.4472;0.8367;0.5477
sencillo;2.6000;2.4000;2.8000;0.5477;0.5477;0.4472
duro;1.8000;2.6000;2.8000;0.4472;0.5477;0.4472
olor;2.0000;2.4000;2.6000;0.0000;0.5477;0.8944
duda;1.6000;1.8000;1.6000;0.5477;0.8367;0.5477
puesto;2.0000;2.4000;1.8000;0.0000;0.5477;0.4472
actuar;2.8000;3.0000;3.0000;0.4472;0.0000;0.0000
principalmente;2.0000;2.2000;1.6000;0.0000;0.4472;0.5477
referir;2.0000;2.4000;1.4000;0.0000;0.5477;0.5477
detras;2.0000;1.6000;2.4000;0.0000;0.5477;0.8944
destruir;1.2000;3.0000;2.0000;0.4472;0.0000;1.0000
prueba;1.8000;2.4000;2.2000;0.4472;0.5477;0.8367
tenia;1.0000;2.4000;2.4000;0.0000;0.8944;0.8944
perfecto;2.8000;2.4000;2.0000;0.4472;0.5477;1.0000
pelo;2.0000;2.0000;3.0000;0.0000;0.0000;0.0000
pasion;2.6000;2.6000;2.6000;0.8944;0.8944;0.5477
fecha;2.4000;2.0000;2.0000;0.5477;0.0000;0.7071
cansar;1.3333;2.3333;2.6667;0.5164;0.8165;0.5164
beber;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
lucha;1.6000;3.0000;2.8000;0.8944;0.0000;0.4472
poeta;2.8000;2.6000;2.6000;0.4472;0.5477;0.8944
novela;3.0000;1.8000;2.8000;0.0000;0.8367;0.4472
dato;2.6000;1.6000;2.8000;0.5477;0.5477;0.4472
limitar;1.6000;3.0000;2.2000;0.5477;0.0000;0.8367
pez;2.6000;2.8000;3.0000;0.5477;0.4472;0.0000
repetir;1.8000;2.8000;1.8000;0.4472;0.4472;0.8367
creacion;2.8000;3.0000;2.0000;0.4472;0.0000;1.0000
texto;2.6000;1.8000;2.8000;0.5477;0.8367;0.4472
naturaleza;3.0000;2.2000;2.8000;0.0000;1.0954;0.4472
torre;2.4000;1.4000;3.0000;0.5477;0.5477;0.0000
constituir;2.4000;2.8000;1.6000;0.5477;0.4472;0.5477
dulce;3.0000;1.6000;3.0000;0.0000;0.8944;0.0000
obligar;1.0000;3.0000;2.6000;0.0000;0.0000;0.5477
mil;2.0000;2.0000;2.2000;0.0000;0.0000;1.0954
pagar;1.4000;3.0000;3.0000;0.5477;0.0000;0.0000
estructura;2.0000;1.0000;2.0000;0.0000;0.0000;1.0000
copa;2.6000;1.4000;3.0000;0.5477;0.8944;0.0000
risa;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
organizar;2.2000;3.0000;2.0000;0.8367;0.0000;1.0000
municipal;2.0000;2.0000;2.6000;0.0000;0.0000;0.8944
frio;1.4000;2.2000;2.6000;0.5477;1.0954;0.8944
negar;1.2000;3.0000;2.4000;0.4472;0.0000;0.5477
diferencia;2.0000;2.0000;2.2000;0.0000;0.0000;0.4472
intento;2.4000;2.8000;1.8000;0.5477;0.4472;0.8367
via;2.0000;1.6000;2.2000;0.0000;0.5477;0.8367
policia;1.8000;2.2000;3.0000;0.4472;1.0954;0.0000
demostrar;2.4000;3.0000;1.8000;0.5477;0.0000;0.8367
formacion;2.8000;1.8000;1.8000;0.4472;0.8367;0.8367
cultural;2.8000;1.8000;1.4000;0.4472;0.8367;0.8944
plata;2.8000;1.8000;2.8000;0.4472;0.8367;0.4472
periodo;2.0000;1.8000;2.2000;0.0000;0.4472;0.4472
surgir;2.6000;3.0000;1.6000;0.5477;0.0000;0.8944
pieza;2.4000;1.6000;2.4000;0.5477;0.5477;0.8944
suave;2.8000;2.2000;2.6000;0.4472;0.8367;0.5477
guerra;1.0000;2.2000;3.0000;0.0000;1.0954;0.0000
vecino;2.2000;2.2000;2.6000;0.4472;0.8367;0.5477
vista;3.0000;2.2000;2.4000;0.0000;0.8367;0.8944
aspecto;2.6000;2.0000;1.8000;0.5477;0.7071;0.8367
meter;2.4000;3.0000;2.4000;0.5477;0.0000;0.8944
amo;2.2000;2.6000;2.2000;0.8367;0.5477;0.4472
cortar;2.0000;2.8000;2.4000;0.0000;0.4472;0.8944
distribucion;2.2000;2.4000;2.0000;0.4472;0.8944;1.0000
pregunta;2.2000;3.0000;2.4000;0.4472;0.0000;0.8944
paz;3.0000;1.8000;2.2000;0.0000;1.0954;1.0954
fruto;2.8000;2.2000;2.6000;0.4472;0.8367;0.5477
belleza;3.0000;2.4000;3.0000;0.0000;0.8944;0.0000
poema;2.8000;2.0000;2.4000;0.4472;1.0000;0.8944
suficiente;2.4000;2.2000;1.4000;0.8944;0.4472;0.5477
famoso;2.0000;2.2000;2.4000;0.0000;0.4472;0.5477
articulo;2.0000;1.8000;2.2000;0.0000;0.4472;0.8367
loco;2.0000;3.0000;2.6000;0.7071;0.0000;0.5477
villa;1.8000;2.0000;2.6000;0.8367;0.7071;0.5477
perteneciente;2.2000;1.8000;1.6000;0.4472;0.4472;0.5477
conservar;2.0000;2.2000;1.6000;0.0000;1.0954;0.8944
dia;2.6000;2.2000;2.8000;0.5477;0.4472;0.4472
importancia;2.4000;2.4000;2.0000;0.5477;0.5477;1.0000
seguridad;2.8000;2.8000;2.4000;0.4472;0.4472;0.8944
educacion;2.8000;2.8000;2.8000;0.4472;0.4472;0.4472
pasado;2.4000;1.8000;2.8000;0.5477;0.8367;0.4472
sector;2.0000;1.8000;2.6000;0.0000;0.4472;0.5477
determinar;2.2000;2.8000;1.6000;0.4472;0.4472;0.5477
declarar;2.2000;3.0000;2.6000;0.4472;0.0000;0.8944
posibilidad;2.4000;2.2000;2.0000;0.5477;0.4472;0.7071
dinero;2.8000;2.6000;3.0000;0.4472;0.5477;0.0000
experiencia;2.8000;2.6000;2.8000;0.4472;0.5477;0.4472
disfrutar;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
caracter;2.4000;2.2000;2.0000;0.5477;0.4472;1.0000
velocidad;2.2000;2.4000;2.4000;0.4472;0.5477;0.8944
operacion;1.8000;2.8000;2.4000;0.4472;0.4472;0.8944
decision;2.4000;2.8000;2.2000;0.8944;0.4472;0.8367
preocupar;2.0000;2.6000;2.6000;1.0000;0.8944;0.5477
debutar;2.8000;3.0000;2.2000;0.4472;0.0000;1.0954
contestar;2.6000;3.0000;2.8000;0.5477;0.0000;0.4472
mencionar;2.4000;2.6000;2.6000;0.5477;0.5477;0.5477
sonar;2.4000;2.8000;2.8000;0.5477;0.4472;0.4472
quitar;1.4286;2.8571;3.0000;0.5345;0.3780;0.0000
altura;2.2000;1.8000;3.0000;0.4472;0.8367;0.0000
huir;1.2000;3.0000;3.0000;0.4472;0.0000;0.0000
bosque;3.0000;2.2000;3.0000;0.0000;0.8367;0.0000
solo;2.0000;1.6000;2.8000;1.0000;0.8944;0.4472
imperio;2.4000;2.0000;2.6000;0.5477;0.7071;0.8944
ordenar;2.0000;3.0000;3.0000;0.7071;0.0000;0.0000
residir;2.0000;2.6000;2.8000;0.7071;0.5477;0.4472
seleccion;2.0000;2.4000;2.8000;0.7071;0.8944;0.4472
facil;2.0000;1.8000;2.8000;0.7071;0.4472;0.4472
ministro;1.8000;2.0000;2.8000;0.4472;0.7071;0.4472
dueño;2.2000;2.6000;3.0000;0.8367;0.5477;0.0000
tropa;2.0000;2.6000;3.0000;0.7071;0.8944;0.0000
propiedad;2.6000;2.0000;3.0000;0.5477;0.7071;0.0000
ruta;2.4000;2.2000;3.0000;0.5477;0.8367;0.0000
defensa;2.6000;2.2000;2.8000;0.5477;0.8367;0.4472
actor;2.4000;2.8000;3.0000;0.5477;0.4472;0.0000
reunir;2.6000;3.0000;3.0000;0.5477;0.0000;0.0000
despedir;2.2000;2.6000;2.8000;0.8367;0.5477;0.4472
trasladar;2.6000;3.0000;2.8000;0.5477;0.0000;0.4472
bailar;2.2000;3.0000;3.0000;0.8367;0.0000;0.0000
enfermedad;1.2000;2.0000;2.8000;0.4472;1.0000;0.4472
entrada;2.4000;2.2000;2.8000;0.5477;0.8367;0.4472
firme;2.8000;2.2000;2.6000;0.4472;0.4472;0.5477
anunciar;2.6000;2.6000;2.8000;0.5477;0.5477;0.4472
busca;2.2000;2.6000;2.6000;0.4472;0.5477;0.8944
causa;2.4000;2.4000;2.2000;0.5477;0.5477;0.8367
atacar;1.4000;3.0000;3.0000;0.5477;0.0000;0.0000
muerto;1.4000;1.4000;3.0000;0.5477;0.5477;0.0000
pareja;2.8000;2.4000;3.0000;0.4472;0.8944;0.0000
comercial;2.2000;2.2000;2.6000;0.4472;0.4472;0.5477
visitar;3.0000;3.0000;3.0000;0.0000;0.0000;0.0000
tirar;1.8000;2.6000;2.8000;0.4472;0.8944;0.4472
relacionar;2.6000;2.8000;2.6000;0.5477;0.4472;0.8944
cabello;2.6000;1.8000;2.8000;0.5477;0.8367;0.4472
artista;2.4000;2.6000;3.0000;0.5477;0.5477;0.0000
espiritu;2.6000;2.2000;2.8000;0.5477;0.8367;0.4472
invitar;2.8000;3.0000;2.8000;0.4472;0.0000;0.4472
local;2.2000;1.8000;2.6000;0.4472;0.8367;0.5477
firmar;2.2000;3.0000;2.8000;0.4472;0.0000;0.4472
teoria;2.6000;2.0000;2.6000;0.5477;0.7071;0.5477
invierno;2.4000;1.8000;3.0000;0.5477;0.8367;0.0000
objetivo;2.2000;2.4000;2.6000;0.4472;0.5477;0.8944
